"ac1A";"ac1B";"ac2A";"ac2B";"ac3A";"ac3B";"ac4";"Or1a";"Or2a";"Or7a";"Or9a";"Or10a";"Or13a";"Or19a";"Or22a";"Or22b";"Or22c";"Or23a";"Or24a";"Or30a";"Or33a";"Or33b";"Or33c";"Or35a";"Or42a";"Or42b";"Or43a";"Or43b";"Or45a";"Or45b";"Or46a";"Or47a";"Or47b";"Or49a";"Or49b";"Or59a";"Or59b";"Or59c";"Or65a";"Or67a";"Or67b";"Or67c";"Or67d";"Or71a";"Or74a";"Or82a";"Or85a";"Or85b";"Or85c";"Or85d";"Or85e";"Or85f";"Or88a";"Or92a";"Or94a";"Or94b";"Or98a";"Gr21a.Gr63a";"ab2B";"ab4B";"ab5B";"pb2A";"Or69a";"ac1";"ac2";"ac3_noOr35a";"Ir31a";"Ir41a";"Ir75a";"Ir75d";"Ir76a";"Ir84a";"Ir92a";"Ir64a.DC4";"Ir64a.DP1m";"ac1BC";"ac2BC";"Or83c"
"HYBBIBNJHNGZAN-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.190585563013686;NA;0.222702443617732;0.591432920269411;0.591413675980498;0.195173581797109;0;0.131384811841418;0.156617592812019;NA;NA;0.256715105100171;NA;NA;NA;0.535661208393455;NA;0.784764552269504;NA;0;0.0590498811967789;0.208896844476002;NA;NA;NA;0.0527908034455661;0.342290026795665;NA;0.0214658132103547;NA;0.414892407095474;NA;0.246727179971833;0.630826889165733;0.0137365724878553;0.287434158167548;NA;NA;NA;0.280304809410296;0.0590732956340238;0.191976931252477;NA;NA;NA;0.701270811904039;0.15238182692182;0.470375625793726;NA;NA;0.119302475864651;NA;NA;0.512104825877907;NA;NA;0.187631468237274;0.388098318240621;0.269387755102041;0.269671485227816;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184331797235023
"HGINCPLSRVDWNT-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.251076471853259;0.211428487728144;0.0856595744943569;0.120900186715974;NA;0.0517401197047466;0.134528559945994;NA;NA;0.025035596894995;NA;NA;NA;0.216672341041641;NA;0.0207088638100865;NA;NA;0.108905639276427;0.0861676383313321;NA;NA;NA;0.0583749249595362;0.433055390076809;NA;0.0234079676445232;NA;0.245971739402152;NA;0.291957097104673;0.0854851114455705;NA;0.148837740941909;NA;NA;NA;0.043696087887142;0.14935845635299;0.142629683874591;NA;NA;NA;0.152356955065567;0.313744758490751;NA;NA;NA;0.086946123212734;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"NUJGJRNETVAIRJ-UHFFFAOYSA-N";NA;0.684210526315789;0.0572018112903916;0.246376811594203;0.191042725595807;0.42898086263892;0.191434472351164;NA;NA;NA;NA;0.206812658216513;0.258033864797665;0.310585369148929;0.0870413614533044;NA;NA;NA;NA;NA;NA;NA;NA;0.669588659240454;NA;0.116387906037017;NA;NA;NA;NA;NA;NA;0.139254988090438;NA;NA;NA;NA;NA;NA;NA;0.107532767581619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0156781914945666;NA;NA;NA;0.150963729854778;NA;0.035385210862694;NA;NA;0.355910811947833;0.382923673997413;0.269387755102041;0.316500665297317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"KSMVZQYAVGTKIV-UHFFFAOYSA-N";NA;0.263157894736842;0.0846176924436368;0.420289855072464;0.101775849443486;0.218472774840746;0.218010695119159;NA;NA;NA;NA;0.217284938629406;0.19984385529755;NA;0.0882280008916636;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.126727386781285;NA;NA;NA;NA;NA;NA;0.43402991490058;NA;NA;NA;NA;NA;NA;NA;0.161935378952727;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0187543191982678;NA;NA;NA;NA;NA;0.0419021136807223;NA;NA;0.395456457719815;0.380336351875809;0.2;0.313271066671834;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"FXHGMKSSBGDXIY-UHFFFAOYSA-N";NA;0.736842105263158;0.0515715089981917;0.420289855072464;0.101775849443486;0.634408322252141;0.219285557106367;NA;NA;NA;NA;0.188034776096842;0.372200178981923;0.0319656706020693;0.659698013348735;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0253649081440133;NA;NA;NA;NA;NA;NA;0.32974131263562;NA;NA;NA;NA;NA;NA;NA;0.191680983075623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0235985976473343;NA;NA;NA;NA;NA;0.364771182944982;NA;NA;0.231384097602019;0.411384217335058;0.163265306122449;0.335878257050214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"LVBXEMGDVWVTGY-VOTSOKGWSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;0.521086671248642;NA;0.126034857079731;0.5121970107789;NA;0.317121227345581;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0625639812711619;NA;NA;NA;NA;NA;NA;NA;NA;0.125454635120453;NA;0.168770911837373;NA;NA;NA;NA;0.250761889651708;NA;NA;NA;0.272693273316165;NA;0.129256439563385;NA;NA;NA;NA;NA;0.0259380216303914;NA;NA;0.110532780654051;NA;0.123780993647219;NA;0.0971327930243145;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.248847926267281
"GYHFUZHODSMOHU-UHFFFAOYSA-N";NA;0.842105263157895;0.0515715089981917;0.27536231884058;0.0920796903043464;0.149720202543563;0.343383046911032;NA;NA;0.521086671248642;NA;0.144696858230516;0.233516038095138;NA;0.00242063969554788;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.087077549211394;NA;NA;NA;NA;NA;NA;0.133934141036104;NA;0.125454635120453;NA;0.113608109015652;NA;NA;NA;0.149461215811068;0.250761889651708;NA;NA;NA;0.272693273316165;NA;0.103533517996872;NA;NA;NA;NA;NA;0.0231240318796197;NA;NA;0.110532780654051;NA;0.0476407681226798;0.0352853349574368;0.00755671986403605;NA;0.453512831299958;0.367399741267788;0.23469387755102;0.342337454301179;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.115207373271889
"NDFKTBCGKNOHPJ-AATRIKPKSA-N";NA;0.157894736842105;0.116039226802854;0.420289855072464;0.0589822781222241;0.801204423190468;0.397327325656511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"CSCPPACGZOOCGX-UHFFFAOYSA-N";NA;NA;0.0624838893644517;NA;0.0711456578932725;0.0426432131779967;0.137991362945587;NA;0.122824788246882;0.0788012383053907;0.139635563930257;0.118622906719686;0.197235109154877;NA;0.0980572304217628;NA;NA;0.0166903979299967;NA;NA;NA;0.0285863549564468;NA;0.0694519803160253;0.206677894012366;0.0978236590363102;0.0632677298536917;0.0526787827001626;NA;NA;NA;0.0444245444414549;0.503421243256723;NA;0.0723180815217235;NA;0.680216824519556;0.030119960204456;0.150726631844192;0.10338627158917;0.136158723586983;0.0534453923490713;NA;0.0432150612761474;NA;0.0196755266541229;0.0513680831600207;0.10296572299634;NA;0.100378166918166;NA;0.303539257552038;0.182637376590995;0.0280820950462208;NA;NA;0.0801667808941973;0.303578501200335;0.0492436645906401;0.500038827244109;0.032402477131702;NA;0.285654185948675;0.403622250970246;0.208163265306122;0.245449495536695;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.318181818181818;0.629022112546572;0.124423963133641
"ZWEHNKRNPOVVGH-UHFFFAOYSA-N";NA;0.763157894736842;0.0288578371516948;0.217391304347826;0.0325105295764661;0.0955651255343924;0.18926918097;NA;0.194066908437076;0.0815849021928608;0.213857039848747;0.123083552819011;0.214726856698848;NA;0.193999124720897;NA;NA;0.10014238757998;NA;NA;NA;0.233111758720725;NA;0.0853606317714399;0.886708573562429;0.221253438232175;0.098856123499086;0.116601658338606;NA;NA;NA;0.0807688466247183;0.438506689243099;NA;0.139971865917224;NA;0.733487595872211;0.0841794104373919;0.231282398779163;0.239899751337258;0.155982123015616;0.082428519842516;NA;0.128713710179516;NA;0.0305265754525263;0.070110518750786;0.132618783139176;NA;0.144078343061141;NA;0.509022025782903;0.132211460475704;0.674481299089641;NA;NA;0.0517823195626282;NA;0.0431694211737053;0.0273288455893454;0.0141750439188619;NA;0.275557425326041;0.351875808538163;0.247959183673469;0.287434277667971;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.454545454545455;0.435476847147627;0.262672811059908
"XNLICIUVMPYHGG-UHFFFAOYSA-N";NA;0.210526315789474;0.0515715089981917;0.217391304347826;0.034453855301763;0.427807052177467;0.333821582006971;NA;0.420433274050467;0.112137571199972;0.68423486693688;0.181599650203555;NA;0.0517401197047466;0.440542867817287;NA;NA;0.245418196394605;NA;NA;NA;0.281041656554464;NA;0.42699650497327;NA;NA;0.263304096860477;0.42767499455998;NA;NA;NA;0.247542060226313;0.307626096529711;NA;0.0872911910753079;NA;0.458776985358227;NA;0.433445259443183;0.251422624819574;NA;0.380415578619063;NA;NA;NA;0.244516032139293;0.0436628706860176;0.324315073107555;NA;NA;NA;0.647759360418524;0.0814844320215183;NA;NA;NA;0.0569686372531572;NA;NA;NA;NA;NA;NA;0.385510996119017;0.197959183673469;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.184331797235023
"CATSNJVOTSVZJV-UHFFFAOYSA-N";NA;0.684210526315789;0.121132928295417;0.231884057971014;0.0707970972673159;0.263362445928137;0.172100625465222;0.888888888888889;0.719705637419599;0.0896559249781479;0.600551394177099;0.181349185770002;0.399100332085109;0.522860913967144;0.351923494743402;1;NA;0.578225536960745;NA;0.0757721977701095;1;0.0713410435032153;0.762589928057554;0.48727850236102;0.536131952985456;0.14563617195215;0.426751919767538;0.353947511114967;0.648274568236002;0.0861869399725175;NA;0.633897921234883;0.455948952192995;1;0.104402639915175;0.171112095138908;0.339901865825067;0.41681169920847;0.728176797457355;0.598956314660008;0.569753251234155;0.256729547298592;NA;0.125638625614118;0.453004221496621;0.218073738955647;0.23624721190602;1;0.779173549057702;0.876574651807909;0.144927536231884;0.648292989623362;0.462146072500186;0.0290150350182344;0.10666277390495;0.290033224056475;0.875031654930132;0.150713111822339;0.0728128733320105;0.0593796726391002;0.475567109042317;NA;0.437105595288178;0.284605433376455;0.144897959183673;0.282589879729747;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.202764976958525
"UHEPJGULSIKKTP-UHFFFAOYSA-N";NA;NA;0.0808625136211733;NA;0.0491558634680522;0.0195397314783665;0.113692827422465;NA;0.789562765808843;0.0641606917710289;0.449511361436162;0.16074980063166;0.658628767357663;0.594431776872072;0.282301169410886;NA;NA;0.564347508527229;NA;NA;NA;0.0232898339235601;NA;0.0155316478575649;0.340552790749587;0.0708351227792151;0.227280579672838;0.32541319166347;NA;NA;NA;0.148639504579341;0.869967732569677;NA;0.0420451082722862;NA;0.141652432844987;0.798699066285292;0.879822915969195;0.771990398220764;NA;0.548887166557339;NA;0.0604265822924018;NA;0.363409462172495;0.0462312748440186;0.85926241449646;NA;0.78796637935421;NA;0.443272738467717;0.122126277252646;0.0269312760495479;NA;NA;1;NA;0.187404096798031;0.0197040668488801;0.114003620196143;NA;NA;0.294954721862872;0.212244897959184;0.167939128525107;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.375;0.774181061595781;NA
"QSJXEFYPDANLFS-UHFFFAOYSA-N";NA;NA;NA;NA;0.429536036941168;0.0828230850322282;0.270579363049439;0.194444444444444;0.217925936494489;0.299887585371115;0.624369850784244;0.125631801046557;0.274071402401576;0.151295984875586;0.234128918603612;NA;NA;0.280345054975741;NA;0.0383003953073029;0.333333333333333;0.134872004958292;NA;0.247422891958253;0.752425375044345;0.604079852817317;0.233444357981031;0.334122027334059;0.113753698451142;0.075580396816613;NA;0.108248371743386;0.492718607096889;0.504822441600944;0.151809031662748;0.119963056536872;0.821824077050516;NA;0.437638236115493;0.2339278263394;0.211686052570987;0.279380092776323;NA;NA;0.0751278032217581;0.111045382870688;0.225366336912658;0.399745199307192;0.238986802512905;NA;NA;0.292553008714423;0.465309009478889;1;0.0526540677135312;0.129234263371669;0.107834003670726;0.180236304051552;0.0898704525406441;0.0804851267111528;0.050089117718445;NA;0.060159865376525;0.429495472186287;0.581632653061224;0.261597488664109;0.331803821272755;0.190385075340828;0.95438137437945;0.0245335884644297;0.664337580490478;0.294010916482527;0.229492798998121;0.660976944653486;0.924052700348432;NA;NA;0.15668202764977
"ROWKJAVDOGWPAT-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.13725636298985;NA;NA;0.125387433226843;1;NA;NA;0.495595823336694;0.252202470048933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.479578548845287;NA;NA;NA;0.336351875808538;0.385714285714286;0.25190869278766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"LABTWGUMFABVFG-ARJAWSKDSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.258812947163292;0.294971921278512;NA;0.385610164422891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.809759751099622;NA;NA;NA;NA;NA;NA;0.536190178343806;NA;NA;NA;NA;NA;NA;NA;0.454687798990956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.714739994631158;NA;NA;NA;NA;NA;0.515413783951996;NA;NA;0.284392090870846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"QQZOPKMRPOGIEB-UHFFFAOYSA-N";NA;0.710526315789474;0.150912239023724;0.434782608695652;0.101775849443486;0.399248285385743;0.189664350675613;NA;NA;NA;NA;0.254479589751061;0.261128152251558;0.230940677012258;0.370567720238511;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.273986657987532;NA;NA;NA;NA;NA;NA;0.333779565523364;NA;NA;NA;NA;NA;NA;NA;0.637168751563529;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0240646247508497;NA;NA;NA;0.222544108068;NA;0.480853555178179;NA;NA;0.30963399242743;0.333764553686934;0.189795918367347;0.229301502409281;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.294930875576037
"PFCHFHIRKBAQGU-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.106784324617499;0.227090990258736;0.131384811841418;0.372689663735031;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.988326928614855;NA;NA;NA;NA;NA;NA;0.117456672162651;NA;NA;NA;NA;NA;NA;NA;0.105761514295852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.70193804847282;NA;NA;NA;NA;NA;0.496261935704997;NA;NA;0.295330248212032;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"JHIVVAPYMSGYDF-UHFFFAOYSA-N";NA;0.657894736842105;0.0539114981093175;0.159420289855072;0.0479720780009841;0.666581008246543;0.349413788456594;0.194444444444444;0.418082278322222;0.0839080558182816;0.273748311835673;0.105760993994608;0.200636908457083;0.370318888251433;0.0220521102418978;NA;NA;0.600491094685003;NA;0.0196451385693759;0.6;0.182616831678953;1;0.859374501785217;0.247997734817135;0.160697673675025;0.852033172040203;0.115980326035255;0.192971864813533;0.0720449339099678;NA;0.0272147370890815;0.5605899212684;0.193193025601696;0.0710856912837575;0.160201454092676;0.128100357314516;0.221823258153323;NA;NA;0.326376701758064;0.13322007918805;NA;0.0529024825661248;0.470962730547704;0;NA;0.04186231039896;0.104241455297823;0.116186117734737;0.760869565217391;NA;NA;0.0185191169652491;0.0302946833541691;0.0824581117268192;0.0956452804693363;0.333700864579958;0.0349302548522818;0.0301167568603799;0.0140661040431346;NA;0.270929743374001;0.341526520051746;0.195918367346939;0.213153509281866;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.318181818181818;0.629022112546572;0.230414746543779
"ZPVFWPFBNIEHGJ-UHFFFAOYSA-N";NA;0.421052631578947;0.0846176924436368;0.420289855072464;0.101775849443486;0.378015151577955;0.17491731205752;NA;NA;NA;NA;0.364619090645281;0.339112711854839;0.0517401197047466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.000387250506015469;NA;NA;NA;NA;NA;NA;0.454249133707052;NA;NA;NA;NA;NA;NA;NA;0.319091173527628;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0191730565283638;NA;NA;NA;NA;NA;0.478981821318089;NA;NA;0.572149768615902;0.313065976714101;0.185714285714286;0.316500665297317;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.170506912442396
"VKCYHJWLYTUGCC-UHFFFAOYSA-N";NA;0.578947368421053;0.0515715089981917;0.434782608695652;0.197120517133015;0.45679047672461;0.187453029977738;NA;NA;0.133580196339824;NA;0.202479300804281;0.281950128243379;0.0915624657730823;0.182388178437963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0568575623578956;NA;NA;NA;NA;NA;NA;0.398912324341972;NA;NA;NA;NA;NA;NA;NA;0.177137616635926;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0185185756323979;NA;NA;NA;NA;NA;0.0167825799647356;NA;NA;0.63904080774085;0.439844760672704;0.187755102040816;0.322959862548282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"NGAZZOYFWWSOGK-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.131384811841418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.15668202764977
"WRMNZCZEMHIOCP-UHFFFAOYSA-N";NA;NA;NA;NA;0.062473624135143;0.26429093318838;0.199473763017658;NA;0.133692969635295;0.116388433900032;0.122602381021003;0.159140076299232;0.255856260001988;0.11147363880725;0.169755711183503;NA;NA;0.0584163927549884;NA;NA;NA;0.548565661814225;NA;0.629748349374417;NA;0.106988378087682;0.367760554283856;0.059487376125969;NA;NA;NA;0.0611690456776173;0.41114683870113;NA;0.408508740173141;NA;0.0969635546031203;NA;0.192249195923679;0.777559522167493;0.867562337590671;0.40852217883561;NA;0.223700091185065;NA;0.207648963812715;0.0786417117110601;0.109744941455429;NA;NA;NA;0.213242296778795;0.313744758490751;0.0252912772866165;NA;NA;0.0449246808594104;NA;NA;0.476694029667984;NA;NA;0.578460244005048;0.388098318240621;0.197959183673469;0.213153509281866;0.473822777192718;0.0389858885434107;0.0893872333731568;0.0255586687623864;0.464036169338266;0.291366608686531;0.100657482780213;0.335773414517343;0.087706881533101;NA;NA;0.110599078341014
"WVDDGKGOMKODPV-UHFFFAOYSA-N";NA;0.789473684210526;0.040154226885898;0.188405797101449;0.0410172053721701;0.263535333840634;0.3738493090398;NA;0.0877196926993797;0.117610964576367;0.211156880402304;0.204709861844206;0.266098996117593;0.131384811841418;0.157165193767756;NA;NA;0.0333807958599934;NA;NA;NA;0.61166423503894;NA;0.343020390049064;NA;0.120461034815062;0.510975537159185;0.0276240127466398;NA;NA;NA;0.0583749249595362;0.379125083130491;NA;0.560517635113409;NA;0.209402147542874;NA;0.215634170776262;0.430174250006035;0.655985046170307;0.24725151869723;NA;NA;NA;0.196834736230971;0.0539364873180217;0.10753140696695;NA;NA;NA;0.364230245214588;0.283489208821576;0.0169684227790151;NA;NA;0.0492003552288419;NA;NA;0.4776018686581;NA;NA;0.336979385780395;0.380336351875809;0.118367346938776;0.108191553953675;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.124423963133641
"OSWPMRLSEDHDFF-UHFFFAOYSA-N";NA;NA;NA;NA;NA;0.0309161965794843;0.181697363009713;0.833333333333333;0.182912764100523;0.104171906616342;0.0835002810567264;1;0.206907668722006;0.370318888251433;0.0873143317146196;0.347826086956522;NA;0.0971712718123731;NA;0.122599576945398;0.6;0.150611700423615;NA;0.076514693551562;0.110135066496922;0.075348989864932;0.305814196072518;0.0845467672997888;0;0.0189302433717034;NA;0.024617609759983;0.782645874271512;0.0272202160951163;0.237177563905652;0.0942174801092269;0.0467077888804073;NA;0.0601390281484566;0.108900910928027;0.103716087102118;0.205545243156427;NA;0.545291558683902;0;0.0690670836682006;0.061092390829488;0.101173543819079;0.0578729022514448;NA;NA;0.205323514065722;0.201810989949709;0.0267296315349938;0.0768550846473104;0.188528063383038;0.0908904021308821;0.197466742626163;0.0276047468745722;0.135865895823508;0.0322100122533244;NA;0.65544804375263;0.320827943078913;0.183673469387755;0.29712307354442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.0645161290322581
"QPJVMBTYPHYUOC-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.165031988002264;NA;0.122824788246882;0.0358684525005986;0.325662679925543;0.955056284966715;NA;0.0348716406568029;0.165299564324917;NA;NA;0.025035596894995;NA;NA;NA;0.0180077583664781;NA;0.0120801705558838;NA;NA;0.146408123650564;0.198224739593857;NA;NA;NA;0.142935978064251;0.530559776756673;NA;0.371695175152303;NA;0.0472170208270265;NA;0.231282398779163;0.700583297132694;NA;0.17995203406662;NA;0.338300488164316;NA;0.239327071849776;0.0829312357799512;0.128672717310199;NA;NA;NA;0.562278550190589;0.182637376590995;NA;NA;NA;0.966273127920445;NA;NA;0.48096676662962;NA;NA;NA;0.393272962483829;0.177551020408163;0.264827087289592;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MTZQAGJQAFMTAQ-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.209472988022128;NA;0.122824788246882;0.0451121302603915;0.202257749986814;0.960988059754249;0.194257377156834;0.533085322953562;0.181114547838135;NA;NA;0.025035596894995;NA;NA;NA;0.0660825007433582;NA;0.00862869325420269;NA;0.0203306515658121;0.0210892432845639;0.059487376125969;NA;NA;NA;0.11173207879778;0.472893066082728;NA;0.0168669050134406;NA;0.0338754648709912;NA;0.167331848991829;0.673893815317432;0.396169848718002;0.121095703841928;NA;0.237220291823416;NA;0.0479508636508985;0.0282524457380114;0.0959679220149166;NA;NA;NA;0.329617812471948;0.222978109483227;0.0385991685607703;NA;NA;0.991086891107803;NA;NA;0.478856884618332;NA;NA;0.541438788388725;0.403622250970246;0.206122448979592;0.280975080417006;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"MDHYEMXUFSJLGV-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;NA;NA;0.222702443617732;0.0474440294861312;0.125210518202695;0.109382979588452;NA;0.0290597005473358;0.157165193767756;NA;NA;0.0417259948249917;NA;NA;NA;0.112404710035277;NA;0.0138059092067243;NA;NA;0.0801391244813428;0.0381431663616785;NA;NA;NA;0.103265793921569;0.440861693950039;NA;0.182246568403479;NA;0.336431349558745;NA;0.500271998189028;0.638951755539543;NA;0.128404093143618;NA;0.076122624686705;NA;0.1746986384791;0.0436628706860176;0.126637908441139;NA;NA;NA;0.203644695784986;0.233063292706285;NA;NA;NA;0.0922956598902701;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"HUMNYLRZRPPJDN-UHFFFAOYSA-N";NA;0.921052631578947;0.0783702034442411;0.260869565217391;0.221509711765994;0.486714253178771;0.261846229651457;0.666666666666667;0.144429671779566;0.781034289699741;0.505783790309578;0.413892637332708;0.162086793344722;0.257397832341136;0.189845160843794;NA;NA;0.0333807958599934;NA;0.821389877031039;0.2;0.150561294050708;0.431654676258993;0.49889463198339;0.12273843484212;0.0750923192025938;0.42075238777244;0.174511281037151;0.138153672619497;0.812902324267298;NA;0.0965835270863052;0.116714397987676;0.0422662730074835;0.466293415026821;0.0904674572365148;0.104359125890195;0.103707760385572;0.0894158133709138;0.674096085851358;0.644461219257224;0.188776826191773;NA;0.0626966398844982;0.21744160248371;0.0873030246545695;0.0958981943051915;0.129366428736215;0.113843896351655;0.29354965561175;0.264492753623188;0.555074329096887;0.243148475929344;0.161883806226639;0.134602804171931;0.0862882839891955;0.125336389374105;0.229807294420266;0.058984477249693;0.0356314064304757;0.0542142418469348;NA;0.156920488010097;0.354463130659767;0.138775510204082;0.203464713405418;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.306818181818182;0.69352107224077;0.276497695852535
"DTUQWGWMVIHBKE-UHFFFAOYSA-N";NA;0.263157894736842;0.0515715089981917;0.217391304347826;0.145521612852526;0.0801111717762886;0.809738613048258;NA;0.213208879305773;0.207857049122463;0.114753827464326;0.31038806815089;0.17690229937879;0.290674196114761;0.174466180973143;NA;NA;0.0834519896499834;NA;NA;NA;0.233111758720725;NA;0.00690295460336215;NA;0.063939396127665;0.158463228269392;0.0701594810081142;NA;NA;NA;0.11173207879778;0.425261278910411;NA;0.41715828191163;NA;0.135651449873945;NA;0.306700036970183;0.549739425259792;0.596958644957129;0.231808950786144;NA;NA;NA;0.246694031605015;0.10901761590234;0.15466672963859;NA;NA;NA;0.32094594624409;0.273404025598518;0.355266704910636;NA;NA;0.312931859233069;NA;0.0584548616542527;0.327505583057847;0.00566753989802704;NA;NA;0.411384217335058;0.293877551020408;0.206694312030901;0.463442154355348;0.206218607988519;0.224546054100956;0.0468120002733548;0.320728866968078;1;0.0731840951784596;0.410651980570569;0.150043554006969;NA;NA;NA
"KWOLFJPFCHCOCG-UHFFFAOYSA-N";NA;NA;NA;NA;NA;NA;0.153921737997299;0.25;0.114659087024954;0.174540314986935;0.489242400018302;0.8944770778826;0.167731001053846;0.0517401197047466;0.133799988479058;NA;NA;0.025035596894995;NA;0.516193432144314;0.4;0.101012705347973;NA;0.051370534673405;0.201350860631744;0.107793583139394;0.422162902927547;0.0808315858902595;0.207219409535087;0.965027518310651;NA;0.154581610206171;0.513324697007832;0.151161359856002;0.41715828191163;0.554525564456119;0.106768068282032;NA;0.433445259443183;0.636246662504211;1;0.272302166350236;NA;0.0878526367351117;0.085722338899513;0.132197193597161;0;0.0997782438307141;0;NA;NA;1;0.15238182692182;0.0259380216303914;0.188630000432057;0.282390450250723;0.315333232274271;0.229807294420266;0.10184137887387;0.0331857967981139;0.0567088339105115;NA;NA;0.426908150064683;0.26530612244898;0.25190869278766;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
