"D";"DA1";"DA2";"DA3";"DA4l";"DA4m";"DC1";"DC2";"DC3";"DL1";"DL2";"DL3";"DL4";"DL5";"DM1";"DM2";"DM3";"DM4";"DM5";"DM6";"DP1l";"DP1m";"extra.glomerulus1";"extra.glomerulus2";"V";"VA1d";"VA1lm";"VA1v";"VA2";"VA3";"VA4";"VA5";"VA6";"VA7l";"VA7m";"VC1";"VC2";"VC3";"VC4";"VL1";"VL2a";"VL2p";"VM1";"VM2";"VM3";"VM4";"VM5d";"VM6";"VM7"
25.2441497341718;39.8455118463298;27.0178880793648;35.0658110128587;33.6788766579318;30.4320961786153;20.9256719246835;33.8649467851241;12.5917097973757;31.9631672168995;38.2868086474855;37.0959483682182;30.8074011820162;21.0519567522155;0;13.0454443655583;12.4360003712746;11.4592766366493;21.5142510745515;20.3206664641052;33.7290631760418;17.6608426537841;19.7519059629175;53.4046355451918;58.5345305898057;41.7183119597165;45.43137252375;44.8403220387743;32.6278246412531;43.8197174821539;47.6131955310658;49.2129162372231;28.0165152505591;40.778651587003;35.5992726148357;37.4305044245127;38.4154398604029;36.4177281378427;33.1658846718154;53.4701868433714;48.4710658429628;54.230946650315;42.1731076047818;24.1056373657066;32.3136905115433;47.2436459477419;22.0246622047695;51.5826745811298;18.3396931063823
25.1753806254521;40.8850281247185;21.3661154991547;34.1681654383929;30.8976503332141;27.1334940518883;20.9201725078337;31.599804734393;15.684562269753;36.7970874484977;42.662542925007;38.6978521766399;33.0953898873413;26.4689626800468;13.0454443655583;0;13.8023139948133;11.4993106047498;9.67737097519614;14.1531247801843;39.0720996349421;25.5147370570851;14.4437590002038;53.1937882835765;58.3053717585166;38.9638029572611;44.6584102384593;45.1865872309225;25.4200214093912;38.7704226048201;44.2203017746767;46.4557184979959;23.3308412125844;36.5592744975702;30.1438017079431;36.644802955111;35.9305547514028;36.8290730982607;32.3729261591274;53.0726450919861;50.706080003522;57.1214234256557;41.987745097242;16.4320185609413;28.1068963871254;44.5951923404916;15.0888486376984;50.9642277340246;19.2251144707905
14.2704362657321;31.9821738983236;16.7087541219561;24.1971573534423;24.4701473856891;19.7327960800548;14.5007765615921;29.0675041144247;14.6978014787438;26.289189442977;35.9639584256622;27.1409550810913;21.9462954307868;14.7304445736904;12.4360003712746;13.8023139948133;0;20.6728596608643;18.971583925746;9.93293447351645;33.908032436421;20.2255369430776;14.903179024079;59.1223124654891;63.3196919786659;35.0881199771271;42.7347817478957;40.4440668340741;34.8028963761904;43.5838183349003;49.6641403295762;47.7509587357;22.7850542515018;38.114636533674;33.1113683697786;40.9489784020823;39.5961832117089;43.9704691711748;39.5188814308114;55.4760384408414;47.8063410664423;55.4017104148168;50.2698198541257;28.3753518586424;38.4006085102619;52.7149552323577;21.8314868289253;58.4525768862006;26.4769265557258
32.7014333146993;46.0648298452349;30.850580752382;41.9843461160629;38.1867783769654;35.6682835469067;26.0586821695896;35.604419445488;15.8113717999315;39.9251158266367;43.2435466564436;45.2927134737343;38.7651741115309;30.2166897107728;11.4592766366493;11.4993106047498;20.6728596608643;0;18.3849626625617;24.8066891449614;37.8102383693492;23.6899063791133;21.0809149952801;47.1954942785573;53.077433675954;44.192563006182;46.2002310282916;47.8428407766274;25.0724846908504;39.3907288269239;42.2346365466754;47.3345289571942;28.8913920835503;39.1428150034681;33.2599363732339;33.0954577386396;34.830787969085;29.2188886442463;26.153201029571;50.3811406666611;49.9644256216276;54.6402303628438;33.8962917923777;14.7368114588512;22.7689063295047;39.3214035632402;18.321317062392;44.0182843910108;11.3271804319968
25.3575748310683;38.8013931886394;17.73389737763;32.439379415165;27.0801944398015;24.2131444051953;20.4005541285664;27.0670189241949;18.5991950840162;37.7167103678155;42.1574710114822;38.303107431117;33.1956630761517;29.3601432264332;21.5142510745515;9.67737097519614;18.971583925746;18.3849626625617;0;14.9087133401971;39.4747926221863;29.0990725538074;11.377896564344;50.8339926913998;55.3484779162261;33.700651496641;40.2157860261224;41.582482450548;19.8365650117492;32.2613289381502;39.0932573357735;40.7250847943036;18.0305628781887;30.2158679618342;23.4101189942776;33.8171071916188;31.4300224559396;36.5931488827334;31.2642436229568;49.2103218145288;48.1779565427441;54.9989778105538;41.6412378435441;14.4530236528164;26.2332535986254;41.4645739579007;10.2957546347902;49.183970199427;21.9226997762188
14.9240986110988;33.0568366371221;11.12912688812;22.9030580313363;22.3176049127152;16.4741432651195;17.0339867539303;28.8785248643372;20.4079518595406;31.0839673376687;40.5057105146725;28.1931359493415;24.4479922535683;21.3102045552003;20.3206664641052;14.1531247801843;9.93293447351645;24.8066891449614;14.9087133401971;0;39.4989660370334;28.0083270884892;14.060138600751;61.804993173334;65.781064852835;33.6034032654925;43.6210753013048;41.69444610458;33.5611126046688;42.4258717194418;49.9459113563353;47.557677527482;21.1258913943584;36.9029254061153;31.3760270949027;43.2754540308771;40.4995142027389;47.4802547063554;42.3518864443733;57.4124689171667;50.9510850564627;59.158260125999;53.4288946514226;28.1136456131623;39.4957677576198;54.0867754934279;21.1314515385946;61.096696985553;30.7052986418801
30.2935066885604;23.91938200877;34.8469673830478;32.6073909020642;28.7220537417698;32.4217732767733;22.83569437176;21.3001208773795;23.5713481548322;18.1749660110313;7.963499590801;31.1724217974803;25.3342338145896;23.3775470829889;33.7290631760418;39.0720996349421;33.908032436421;37.8102383693492;39.4747926221863;39.4989660370334;0;16.3614502396891;29.1208448316823;41.4747276249958;42.5953945710942;26.5020911356664;21.1904861957701;19.32253926264;38.1042707438556;33.9824061319719;35.7043482768752;29.4879047613038;26.5074305765497;27.864961926051;29.1668751430867;26.2415919779572;26.2447401805097;35.4429911401928;32.5868547497844;31.7331730551766;17.4292928150626;23.7163488339231;42.5432555586609;40.1151571160373;40.1695680194259;42.7093923463193;31.4414463644432;45.2763309766102;31.3241220531572
23.0642925842638;28.5370667309339;27.8797564112572;30.0752695256867;27.651635846544;27.8379224218037;15.5522002847139;24.2683602321371;10.6404128783278;19.2782912568851;21.5249030750793;29.9571306536299;22.8215971131182;14.4155417230448;17.6608426537841;25.5147370570851;20.2255369430776;23.6899063791133;29.0990725538074;28.0083270884892;16.3614502396891;0;20.4386856399996;45.6982009619043;49.2106646310239;31.8840635032586;32.1555539730121;30.7385102423483;33.3858026239762;37.26469926237;40.1353819665616;38.2617986836237;23.4665065195707;32.3460046969899;29.8772693459963;28.964059173231;29.8909116380028;32.8706769815459;29.66746827022;41.5144109952199;32.4926904328383;38.3370106296655;39.9703780677952;30.5469579460238;34.1274799513206;43.2164798515483;23.5832912622897;46.5733575457533;20.9030852218593
16.7684550879815;27.9914439659422;11.8334486870786;23.5926362685802;17.7197135745874;16.1433969850034;9.32453243528232;17.3774606041806;11.578989735958;26.6674989040167;31.0812464799055;28.6580717616679;22.8922847569618;19.8030728024759;19.7519059629175;14.4437590002038;14.903179024079;21.0809149952801;11.377896564344;14.060138600751;29.1208448316823;20.4386856399996;0;48.321305109024;51.9356694496401;24.5291055395249;31.274023050394;31.288236628356;22.2903369186715;29.1290219765964;36.1939613075236;34.2939497721862;9.15164338938424;24.0100703312846;18.4246487736661;29.4455607909182;26.4772581080532;35.5406291814275;30.0290638012159;43.4017304992624;38.638929251661;46.2828978825904;41.899030603669;20.250739904804;28.9588149905034;41.3147320664096;9.28630663599168;48.3696661882812;21.4637076008487
61.4714099788021;59.1992297625697;58.7139625702531;65.3792139251088;56.8798230165587;60.4448266087546;50.6271284448349;43.9945842058673;44.7304697055219;57.6441282485302;46.9382142832324;67.7128414270844;61.3736948647821;57.8615725169662;53.4046355451918;53.1937882835765;59.1223124654891;47.1954942785573;50.8339926913998;61.804993173334;41.4747276249958;45.6982009619043;48.321305109024;0;7.3974724412468;50.293869333758;38.3635616534637;46.5459129261292;33.0753177731252;28.5650968869531;18.7332411169947;31.8521818521281;45.7394051726324;36.2569426701879;37.2899660339229;19.4190767373381;24.9025332148392;18.733706155636;21.1528790674534;19.3264972924054;36.718586258338;32.4324848949118;17.9042308836785;40.1568306602899;28.6750614460719;12.7310661289544;41.3569565528069;8.49376864331626;36.0961233588535
64.1825040552984;59.7072086779503;61.5953396826027;67.0878994084231;58.4468337958397;62.6868380009999;53.5388770198548;45.1890952032719;48.939649615464;59.1466034302103;47.2005818102874;69.1731638160062;63.2213364749065;60.7692399430717;58.5345305898057;58.3053717585166;63.3196919786659;53.077433675954;55.3484779162261;65.781064852835;42.5953945710942;49.2106646310239;51.9356694496401;7.3974724412468;0;50.4212044203256;37.2285753051417;45.6755272103155;37.6258275561847;29.5955225253379;19.5444868652962;30.2908069070914;48.1932487817096;36.8102923821998;39.143810449904;22.5692477656283;26.6852554304109;25.4754078477144;27.1381844330441;15.8820116010162;34.836528443283;29.3785706821234;25.2742252826744;45.7708305347805;34.880618130731;18.5352204351409;45.5706135921903;15.5073275236565;41.8772218037756
25.085793431917;15.3360402401001;23.1878500364949;21.3924570780132;13.0326694780897;19.7527096501185;21.3121816426117;9.16783370052832;30.3782365730379;24.4242394361155;22.6627318647061;24.9058230911982;22.6171256902551;28.9564592136606;41.7183119597165;38.9638029572611;35.0881199771271;44.192563006182;33.700651496641;33.6034032654925;26.5020911356664;31.8840635032586;24.5291055395249;50.293869333758;50.4212044203256;0;15.3851732540037;12.3740235016896;34.8312440513295;26.6971152346597;34.7860653236982;22.1899965707271;16.0447557665023;15.939403608936;18.3319079356827;32.6086514798994;26.2542506096514;46.0794082565224;40.7416626726552;36.2874425431414;25.9265044856677;35.619722087407;52.6074098911734;40.2083583576158;43.7165670702232;47.3281230108793;28.4465162778503;54.1746236627047;40.1055487069641
35.8421452834314;24.7057061511549;34.9755114423292;34.4097114749518;26.4146199416843;32.6712037165459;28.4388284107831;14.8812205311925;32.8959117353401;29.5518574013432;19.2397707888241;36.0518101902142;32.1730379776476;35.4295051938798;45.43137252375;44.6584102384593;42.7347817478957;46.2002310282916;40.2157860261224;43.6210753013048;21.1904861957701;32.1555539730121;31.274023050394;38.3635616534637;37.2285753051417;15.3851732540037;0;9.29764286356961;34.0030286639103;21.1414138519867;25.292676652056;11.2081654383591;23.3388617232567;13.4639966809221;19.3429231009435;23.6506605337063;18.430266241119;38.5424116791562;34.3472571586902;22.069676221939;12.4128716607294;20.9700065944661;44.6602932906228;41.4405113265119;40.3962103404812;38.6411255505843;31.6821605290526;43.8268749236231;38.6437780172653
31.2454981057074;16.5875503563465;32.584374663703;28.2247296644884;22.1183800848708;28.6304315582843;26.0774323656943;14.6534298224813;32.942559252482;22.8237459387723;14.1701049225575;28.5888512653458;25.7037745593792;30.8609834596092;44.8403220387743;45.1865872309225;40.4440668340741;47.8428407766274;41.582482450548;41.69444610458;19.32253926264;30.7385102423483;31.288236628356;46.5459129261292;45.6755272103155;12.3740235016896;9.29764286356961;0;39.6249696693907;29.1323748036073;34.1552854551644;20.2790540165458;23.7669342738003;19.6507766868807;24.1386049545563;30.7666634623092;25.9968708389976;44.7907326863444;40.4772041052876;30.6140011493455;15.0195163726596;25.0829703027806;51.4406488845349;45.3119756763956;46.2468405600033;46.7489547613799;34.291502986518;51.7405766756944;41.805849648237
38.8456379449141;44.7634532412802;31.9765014648653;44.1067141557523;35.5751921851517;36.469028422667;29.597578685782;27.4275746971983;25.0938122256666;44.6945060084513;42.1536949761939;49.2721513604498;43.3554002247219;40.048896619353;32.6278246412531;25.4200214093912;34.8028963761904;25.0724846908504;19.8365650117492;33.5611126046688;38.1042707438556;33.3858026239762;22.2903369186715;33.0753177731252;37.6258275561847;34.8312440513295;34.0030286639103;39.6249696693907;0;17.7482714053039;21.6482219089507;29.6368261193689;22.4122313564664;22.5205187009752;16.9516821451129;19.5189348137847;18.133200414592;22.3265109561095;16.8602070916772;34.4003405134197;41.1115956040879;45.1933983739897;26.1493742747177;11.7711222243309;11.6335371055692;22.514363793807;13.2647945109479;31.3170694519081;19.2547088673221
41.9878257290299;39.7765393802483;36.1999425622755;43.729907814622;33.9001048483249;37.8976911291759;32.6809993907304;22.1195791801189;32.5768412277908;43.0377838830638;36.0306814593322;48.1522138111592;43.1299175200469;43.26602441466;43.8197174821539;38.7704226048201;43.5838183349003;39.3907288269239;32.2613289381502;42.4258717194418;33.9824061319719;37.26469926237;29.1290219765964;28.5650968869531;29.5955225253379;26.6971152346597;21.1414138519867;29.1323748036073;17.7482714053039;0;10.2362844836015;13.0613750323116;23.2346765634515;10.7763529144257;11.8103491076195;15.5353590230085;9.12122090969504;27.89439439749;23.0612102796338;21.1009139700908;29.4043294568805;33.261951082273;32.1162477266475;28.7795855438579;25.31494493429;23.0252086469213;23.7167254418749;31.3742482945538;31.2393103023225
49.4202681121782;46.5802564802269;44.7552015468546;51.8459647559942;42.3610844262001;46.3991486944863;39.2621389792182;29.6332120628043;36.8402150327425;48.2464932104485;39.0612259270944;55.4517425117023;49.9050266891198;48.7935584210256;47.6131955310658;44.2203017746767;49.6641403295762;42.2346365466754;39.0932573357735;49.9459113563353;35.7043482768752;40.1353819665616;36.1939613075236;18.7332411169947;19.5444868652962;34.7860653236982;25.292676652056;34.1552854551644;21.6482219089507;10.2362844836015;0;16.3574949342381;31.4174178015701;19.3036808801407;20.8860814616572;12.2943421645107;10.9237261879282;22.9276354548192;19.9184939736633;14.7430087427267;29.6202183412597;30.2457699050866;25.8955174019932;32.1900782195515;24.6232298515532;15.4102429965255;29.7831537832105;22.4728344458233;32.349158166948
42.8601565185934;34.6662073403672;39.4444845112594;42.3497344023541;33.1032022089423;38.7995954836157;34.3908252873261;20.6277554745244;36.793991438005;39.4368733067613;29.5097931064945;45.3091226641597;41.1046674374931;43.2958065530106;49.2129162372231;46.4557184979959;47.7509587357;47.3345289571942;40.7250847943036;47.557677527482;29.4879047613038;38.2617986836237;34.2939497721862;31.8521818521281;30.2908069070914;22.1899965707271;11.2081654383591;20.2790540165458;29.6368261193689;13.0613750323116;16.3574949342381;0;26.4910547001915;11.1336331456929;17.5640072976725;19.9927881794179;13.9223886905029;35.0034364694878;30.9467762767177;16.0930161222503;19.3155830185757;23.8243357086529;39.9118001127921;39.4095660185928;36.2010140933166;31.3451045655468;31.8042029829026;37.3648975196995;38.7781888700806
19.0036290334294;23.2618119409566;13.636787245427;22.0885019029634;13.239661504574;15.286272876973;11.2609062362089;9.17354487280405;17.3383799114501;25.4452516622509;27.0064520445249;27.367606801458;22.2424431203146;22.8146955835391;28.0165152505591;23.3308412125844;22.7850542515018;28.8913920835503;18.0305628781887;21.1258913943584;26.5074305765497;23.4665065195707;9.15164338938424;45.7394051726324;48.1932487817096;16.0447557665023;23.3388617232567;23.7669342738003;22.4122313564664;23.2346765634515;31.4174178015701;26.4910547001915;0;15.9643478374153;11.578285373922;26.5358443650387;21.6263903778841;36.2878874326819;30.4893163678393;37.6929385033664;32.3849621712994;40.6490134421417;42.765588447357;24.9841047614383;30.9927190077794;39.7435238116499;12.8888981685834;47.19867879505;26.3039055296558
33.6332094290209;29.3217813722914;28.8574829500608;33.9735757010133;24.1723031132566;29.0863351799631;25.3478751555237;12.2796145686719;28.6724374732916;34.0208353404337;28.0811291439027;38.1608885658217;33.7066349487351;35.6350509353921;40.778651587003;36.5592744975702;38.114636533674;39.1428150034681;30.2158679618342;36.9029254061153;27.864961926051;32.3460046969899;24.0100703312846;36.2569426701879;36.8102923821998;15.939403608936;13.4639966809221;19.6507766868807;22.5205187009752;10.7763529144257;19.3036808801407;11.1336331456929;15.9643478374153;0;6.9857047241534;19.6855077884541;12.1706536217912;33.6197253022768;28.2983103421819;24.6644589951939;24.3767888117883;31.1878884182435;39.2557975328288;31.2085769128993;31.2277404804907;32.2023080706483;22.1292899123182;39.746267064544;32.3404455657789
30.492636255806;30.4634943384318;24.4518779248448;32.4253549856907;22.6569220386477;26.16873436091;21.8783794660376;12.4498242389705;24.192900628624;33.853888863572;30.3681622243399;37.3771823824227;32.4503308420794;33.0678777347781;35.5992726148357;30.1438017079431;33.1113683697786;33.2599363732339;23.4101189942776;31.3760270949027;29.1668751430867;29.8772693459963;18.4246487736661;37.2899660339229;39.143810449904;18.3319079356827;19.3429231009435;24.1386049545563;16.9516821451129;11.8103491076195;20.8860814616572;17.5640072976725;11.578285373922;6.9857047241534;0;19.5767596976306;12.9058635282227;31.3633958534664;25.5456645108836;29.0209031335037;29.4037452336645;36.138930131869;37.0457687766759;24.8138917024951;26.5958644513865;31.1563810449837;15.5886081441528;39.325812966576;27.460478125852
